"content","sentiment"
"mantap","1"
"tepat waktupd ramahga pernah kecewa","1"
"seru bgt","1"
"bisakok driver yg male ganti driver yg rajin nunggu lama tau gdpet driver jam makan siang","0"
"mantap","1"
"sdh upgrade malah eror bayar b tunai payah","0"
"sukses selalu gojek","1"
"makasih mudah","1"
"biaya layananongkir gofood gk ngotak","0"
"baik layan hapus driver yg nakal percuma dapet yg promo hemat driver gocar pelit marah kalo gosend box besar malah ngomel yg terima barang gocar sendiri malah minta tip","0"
"udah hari aplikasi stuck logo padahal wifi lancar aja udah email gaada respon aneh banget","0"
"lama gak tak pakai tak instal mau pakai malah parah apk harga tambah mahal bulannan lalu ma harga antar sekarang jadi apk makin kaya par drivernya sengsara","0"
"pa pertama kali diskon nya banyak pa lama pakai diskon cuma k lah diskon sangat bantu ajar kayak","1"
"mantap","1"
"aplikasi sangat mudah guna ribet saat kendala terjadidi tingkat trs kerja gojek angin dgn tetangga belah","1"
"sangat bantu sekali tunjang bisnis kuliner terimakasih","1"
"lama betul yah ga dpt gojek terus","0"
"aplikasi digital keren prose cepat rekomendasi banget aplikasi sangat guna","1"
"konvensional sangat bantu","1"
"cucok","1"
"sangat kes maju teknologi yg mana aplikasi sangat bantu segala transportasi hingga makan semua fasilitas aplikasi keren deh pokok inovasi dri aplikasi","1"
"bagus banget aplikasi","1"
"g diandalkanmenipu kakak sayajanji g spam nyata cuma iming belaka tipu kakak golatergopinjamxpvoucher ganti lambat yg sangat murah ribu itu utk pakai lanjut bukan langsung mbok kasi orangtua harap turun rating hapus playstoremending aplikasi sedikit mahal ato murah tipu customer nyabnyak nnti yg kasih bintang teman ajak semua sesuai syarat tentu privasi","0"
"layan buruksering eror layan sangat buruk layan sangat buruk mau maju kembang silah baik layananannya","0"
"ko aku gak download","0"
"waahmakin parah nih gojek kemarin batal transaksisaldo kembalisementara lapor saldo refund jadi takut transaksi gojek lg pdhal sdh hampir thn loyal transaksi gojek baik akhir suka ngelagknp yaa","0"
"mantap promonya","1"
"bingit","1"
"good","1"
"sering jadi bayar x","0"
"haha","1"
"sangat ramah","0"
"ok","1"
"gopay pake beli go pulsa go bill pernah jugaa tipu mengatasnamakan gojek bilang dapet voucher belanja nila juta bahkan sempat sm resmi gojek aplikasi aman","1"
"mudah murah banyak diskon promo","1"
"bagusenak ewallet nya nyebelin","1"
"layan","1"
"mantap terus tingkat","1"
"ok","1"
"admin koq transfer bank kemaren status tunggu terus gak prose mohon bantu dong admin","0"
"baru tau pake apk gojek teryata leb ih baiksoalnya lama pake grabthank you gojek","1"
"bagus","1"
"dong lokasi titik sana nama tempat nya sama in semangkin lama nya makin bagus kok semangkin amburadul pertama kali pakai grab enak ga pernah masalah eh makin kesini makin nyebelin selalu bikin telat","0"
"ramah","1"
"mantap","1"
"okedeh pokok","1"
"upgrade malah tahan saldo bintang","0"
"ok","1"
"layan sangat baik","1"
"aplikasi penting diri sendiri sen gocar drivernya jauh kalau gocar comfort drivernya dekat driver bodoh aplikasi kasihan kalau konsumen pilih lebh murah dpt jauh posisi drivernya","0"
"nice","1"
"solusi travelling","1"
"bagus layan","1"
"drivernya gaada","0"
"aplikasi ga bikin maju driver yg fokus bikin enak driver yg samping doang banyak saran ga bukti","0"
"goof","1"
"drivernya paham jalan ramah","1"
"mantaf","1"
"tetep aja gabisa buka aplikasi nya padahal dowload waifi oke udh update","0"
"zaman aja dah titik jemput tiba hilang orderanatolong baik","1"
"kapan selesai baik sistem mau tf","1"
"aplikasi sampah","0"
"akun selalu beku fitur gopaylater later","0"
"mau upgrade gopay gagal terus cara foto udah saran cahaya bagus coba apa salah","1"
"alahhhhhhhh","0"
"biaya gofod mahal biaya seba murah banyak promo","0"
"layan bagus","1"
"bgt","1"
"makin update makin gajelasilangin tuh animasi pa mesen go foodnge crash mulu semenjak animasi go foodjadi nge lag bgt cuma buka apk nya doang","0"
"sangatt nyaman cepat","1"
"keren","1"
"tambah bintang layan makin bagus","1"
"min udah minggu gabisa login akun gojek udh bolak balik instal aja loading terus dm lewat sosmed ga direspon solusi admin","0"
"update malah sering ngebug payah","0"
"aplikasi gojek sya buka pt gojek aplikasi gojek sya ga buka","0"
"mantaap","1"
"gojek makin tingkat service excellence konsumen","1"
"good","1"
"oii manusia ga tau diri orang kantor gojek lo kata biaya operasional pake daun apa pikir lah pake otakk kasi driver lo jadi sapi perah gegara ulah lo si dora","0"
"salah satu driver sangat gantung gopartner karrna kerja satu satu","1"
"mantap","1"
"sering error pa perlu udh gitu pernah error saldo potong akhir jd double","0"
"kalo diskon lebih jangkau harga nya","1"
"oke","1"
"aplikasi lot update","0"
"sistem gojek brkali kali masuk tp tetep gk b login warna putih aja","0"
"sekarang gopaylater pakai bayar transaksisudah lapor prose ribet kasih bintang paylater utk transaksi kasih bintang","1"
"aplikasi sangat efekti mudah apa baik me makan pakai gosen pkoknya mantap banget pakai aplikasi gojek","1"
"sangat bantu seklai","1"
"mau download apl gojek ko gk kak","1"
"mantapssss","1"
"mantap","0"
"lama makin lama harga ongkir layan langit","0"
"ok","1"
"ok","1"
"tolong saat kacau sama pending kerja","1"
"apa bayar ongkir food rb terima driver cuma allah gojek gojek driver sengsara orang kantor senang","0"
"oke","1"
"gk sen gojek motor klo diserlok lewat wa yg muncul cuma gocar gmn sih peta kurang peka klo ngetik tempat tuju gk ketemu terus","0"
"polll","1"
"bagus sekali","1"
"kog ulas yg update skrg rata nya kl ga kecewa bintang tambah jadi","1"
"hapus akun tipu dita dewi utari","0"
"baik","1"
"bagus","1"
"keluh driver tdk pernah d tanggapin tuh liat komenan d gopartner","0"
"pecah masalah cepat selesai banyak nunggu","0"
"map otomatis ikut me sy pesan terbul habis puluh ribu nyata alamat jauh sengkaling pdhl domisili sy blimbing","0"
"yg bener donk","0"
"bagus","1"
"bgus","1"
"sipmanthap","1"
"sangat bantu sekali","1"
"tepat waktu","1"
"aplikasi makin berat buat hp kentang","1"
"nice","1"
"driver nya rugi sekali antar tumpang malah sengaja lambat in udah d kasi tau kalau terburuburu malah nyetirnya sengaja in santai tiket kereta jadi hangus beli rugi in orang banget pertanggungjawaban pihak gojek gimana yaa gajelas banget driver nya woy gojek tanggungjawab","0"
"cepat asik tepat waktu","1"
"cuma mau ganti nama sama nomor telpon aje perlu waktu tolol","0"
"aman","1"
"iklan gojek muncul butuh","0"
"kak kalo go food knp skrg g ditampilin map y","1"
"lebih ajib lg bykin vcrnya buat goride mantteepp","1"
"crash tiap menit apss tutup sendiri padahal jaring kencang","0"
"apk gojek guna halaman gojek tulis gojek gagal mulai beberapa kali pulih kosong riwayat nya padahal delete lalu instal tetap gak guna","0"
"gocar l skrg cuma muat tumpang mnding pindah k apk belah dehhh","0"
"sangat bantu","1"
"sangat bantu sx mudah utk cari tambah","1"
"sering jadi batal pihak driver map jelas mohon baik nya gojek","0"
"kok malah gak bagus promonya gak sama rata harus utama puas guna kan cek langgan lamabaru habis berapa duit aplikasi kecewa bgt","0"
"good","1"
"bagus","1"
"bagus","1"
"layan nya bagus selalu promo","1"
"jadi anak sultan bukan makin banyak untung malah lebih banyak untung yg goclubnya warga","0"
"ok","1"
"update jadi ga jelas paylatter pakai","0"
"makin lama aplikasi makin kecewa mau transfer susah kata nya nomor curiga jelas jelas no teman sendiri bilang curiga aplikasi taik kucing","0"
"aplikasi sangat bantu mudah jalan","1"
"sangat mmbantu","1"
"good","1"
"godjek","0"
"aplikasi gokillllsangat bantu aktifitas hari harisukses selalu","1"
"sangat suka aplikasi","1"
"kecewa bgt padahal langgan setia gopud tp skrg susah bgt ak jaring jaring eror terus","0"
"good service","1"
"kata pinjam gak pernah","1"
"ok","1"
"bagus bukan dar ojek makan sangat bantu segala macam macam bayar","1"
"karna gua gabut aja","1"
"oke","1"
"sukses selalu gojek indonesia","1"
"aplikasi payah beli token listrik niat nya mo pake mlh suruh nunggu makin kesini sistem gojek makin parah","0"
"puas","1"
"keren sangat batu moga promo nya d banyakin yaa","1"
"bagus","1"
"abis upgrade paylater nya gak dipake","0"
"okok","1"
"testing doang min","1"
"bikin lapor buat akun gopayplus malah ngga d tanggapin klo nanggapin nya jangan pakai bot perlu jawab mmbantu bukan ngga ad bantu sama sekali","0"
"hi team gojek yth aplikasi sering not responding","0"
"mudah cepat aman soal harga jangkau makasih","1"
"senang pakai gojek drivernya mahir mud cepat jemput ramah tahu jalan good job gojek","1"
"banyakin promo foodnya donksoalnya jarang pake go ride udah ngga kerja","1"
"update gopay later malah ga dipake pdhl lumayan bantu kalo darurat habis kuota sama aja limit naik ga pake","0"
"segala nya jd mudah karna nya gojek","1"
"mantap","0"
"gimana ni bayar pakai gopay mau minimarket qris","0"
"kirain bakal lolo minjam sini padahal guna lama tahun tahun pakai applikasi aja tolak pinjam parah sih trus pinjam apa kalian ingin kecewa sama applikasi kalo tau gak bakal aku daftar mohon hapus data data pribadi ter tanggal oktober jam kalau mengatasnamakan atas pinjol amal b s tanggung jawab","0"
"best","1"
"ringan mudah kan","1"
"susah cari driver gocar pa driver malam suru cancel tolol","0"
"gojek ngacok makin update masa rumah ga sesuai asli map gojek jomin barat sedang kan rumah cikampek utara beda bangat min lah kasihan driver tipu gara map baik makasih","0"
"salut driver gojek andika pahrul rozi usaha kera temu terima larut malam akhir gagal temu usaha gigih sangat responsif succes buat ma driver gojek umum","1"
"mantap","1"
"paylater guna seta bayar baru kali biasa aman","1"
"oke","1"
"kaka minta bantu saldo gopay hilang tanggal jam cara klam saldo gimna kaka","1"
"masalah atas saldo masuk terima kasih gopay gojek","1"
"mantap aja sih","1"
"belakangam sering banget force close ngelag","0"
"sangat bantu","1"
"sangat bantu sangat rekomended teman semua","1"
"good application","1"
"good","1"
"sangat bantu utama jalan naik commuter line moga guna naik kendaran jak lingko krn angkot skrg bayar guna kartu sangat bantu jg guna gojek punya kartu naik jak lingko guna aplikasi gojek naik jak lingko","1"
"oke layan baik","1"
"sangat bantu","1"
"sangat bantun","1"
"makin jelek aplikasi ny uda kasi pw yg benar salah kan terus","0"
"makin kacau aja ni aplikasi pgn bayar pinjam tpi selalu tulisanny tak pinjam gimana dong baik","0"
"saldo malah hilang semua otomatis dipindahin gopay tabung gopay tabung ga buka adminya slow respon","0"
"gopay ganggu mulupayaah","1"
"aplikasi gojek aman terpercayadan kendala apapundan sangat nyaman memakainnya","1"
"good","1"
"jaring internet sdh kenceng aplikasi muter melulu","0"
"hari beberapa kali order mau ambil kecewamkin parahtiap kali mau pake kudu log in kacauuu","1"
"gopay pinjam bungany kalo turunin lg jgn terlalu tinggi","1"
"woy kapan gopay tabung guna lama bener","0"
"mahal ongkirnya","0"
"tepat waktu","1"
"ntaps","1"
"bagus","1"
"susah driver padahal dimangg","0"
"sangat bantu sekali moda transportasi cepat jakartaterima kasih","1"
"sangat manfaat","1"
"paylatter lambat hari denda rb skrangjd mikir mau pke paylatter","0"
"tiga kali gopay laku transaksi sendiri tahu waktu awal kira bajak pagi tadi bangun tidur tiba tiba dapat notif transaksi aplikasi getcontack wetv","0"
"hati hati gopay tabung tipu","0"
"sangat muas lama inj","1"
"sedia diaeluruh pelosok indonesia peta lokasi kongkrit","1"
"malesin banget baik gopay tabung sama bank jago pagi siang selesai jadi male transaksi gopay","0"
"performa layan tambah buruk gopay gopaylater guna unistall","0"
"driver gocar surabaya jauh lbh ramah apk belah top","1"
"good","1"
"mantap mesti bintang lah","1"
"sdh langgang pakai aplikasi gojeksangat bantu hari aktivitas","1"
"mantap gojek terus maju yah","1"
"go tabung jelek eror udh d tawarin k mitragojejbodoh sekali","0"
"payah","0"
"banyak vocer promonya nice banget","1"
"gojek emang aplikasi mantap","1"
"lancar aman","1"
"ok","1"
"mantap","1"
"aduh gimana masa mau masuk apk nya kata kode masuk kirim hp lama hp lama udah rusakla makanya beli hp baru aduh gimana si padahal nomor hp yg pakai udah dj hp mala kirim nomor hp lama kata bingung banget dah","0"
"gofood plus yg kata pesan lebih murah eh tau malah tambah mahal murah resto tau harga sama aja nyoba pa beli langgan harga k eh langgan malah jadi an hello gak usah bohong gak usah bual gitu looo kecewa poll yg mau nyoba langgan ku saranin gak usah coba coba","0"
"sekarang gojeg makin mahal bantu buat kaum kelas bawah","0"
"selalu jadi solusi baik","1"
"aplikasi benar transfer uang gopay masuk tabung aplikasi bukan saldo gopay buat apa buat sana kembali uang makan hak orang nama","0"
"baik","1"
"sampe sih","1"
"saldo hilang transaksi gagal klo baik sistem lama bener padahal lg butuh bgt buat transaksi","0"
"mantap","1"
"baikk sekali","1"
"joss","1"
"mantap sekarang alih grab gojek tingkat layan gojek driver ramahdan promonya mantap betul","1"
"kali donwload gagal ulang gagal mau nyari untung yah kerja baik aja halal","0"
"sangat bantu aktifitas kerja makasih","1"
"makin ga jelas nih gojek isi gopay masuk tabung otomatis lama prose pindah nya mana tabung gk klik jadi makin susah buat transaksi","0"
"kok sulit mau beli kuota internet pakai gopay knapa biasa lancar","1"
"sangat bantu kalo pesan makanantdk pernah kecewa","1"
"yah internet nya mati mati mana gua nonton streaming lancar aja aplikasi ga jelas mending belah","0"
"mantul","1"
"layan yg baik tumpang lansia","1"
"sangat bantu","1"
"bantuin utk jadi mitra driver go panther amien","1"
"x saldo gak masuk tuju yg kirim hilang saldo gak tau dong kalau baru jangan sampe nyedot saldo gin biasa nya ngirim aman aja malah gin","0"
"pesan gofood lama bener driver keburu kena maag baru makan padahal banyak aja driver yg stanbay","0"
"dikonnya selalu ubah ubah sendiri padahal exp pakai tanggal baru tanggal udah ganti sendiri kecewa lanjur isi saldo mau pakai malah tdk jadi","0"
"alhamdulillah","1"
"bagus sekali","1"
"puas","1"
"alhamdulillah moga layan jasa angkut nya tambah baik","1"
"ok","1"
"sangat bantu aktivitas hari","1"
"tambah ga jelas top up gopay langsung debet gopay tabung by jago pending ga jelas bukan cepet malah jadi amburadul kacau","0"
"good","1"
"tepat waktu","1"
"error force close mulu","0"
"manfaat","1"
"apa kata tamu selalu percaya walaupun benar","0"
"gojek bantu apa masalah dri akun","0"
"topup mbanking masukcs nya bantu makin buruk gojek","0"
"aman mudah","1"
"sdh nawarin go pinjampas isi data tolakklu mmg blm lolo jgn kasi notif dongparah ni aplikasimengecewakangk tau salah nya dimn lgsdh tawarin gopinjamtrus tolakdata sdh lengkapbelanja sdh seringttp aja tolak terusklu tolak ngapain nawarinmendingan diemin ajapayah ni gojekgk jelasphp doang","0"
"baik","1"
"senang guna gojek layan nya cepat mudah fleksibel hampir semua jenis jalan","1"
"makin lot aplikasi sejak update lihat driver sedang luncur resto padahal dulu liat map drivernya luncur resto cumak muncul waktu pesan antar promonya makin kurang","0"
"kemaren top ngga masuk sekarang ngirim pakek qris kirim potong lgi riwayat tidk lama rugi guna","0"
"mantap","1"
"aplikasi nyusahin orang butuh duit tf udah hasil saldo malah nyangkut status tunggu hadeh lama gua uninstal nih hadeh nyusahin lah sial","0"
"klo pikir pikir bayar tunai non tunai sama aja engga beda nya pikir klo non tunai istimewa banyak promo nya tp sama aja kaya bayar tunai yg blm daftar gopaylaeter mending gak usah lah sama aja non tunai ama tunai gak kasih promo ama gojek","1"
"good","1"
"drivernya ramah","1"
"aplikasi buruk","0"
"sangat suka sen aplikasi iniapalagi semenjak mode hemat bikin tambah hemat ajasaya jadi suka order makan sini","1"
"ok","0"
"ko sy daftar gobox gk pernah dapet undang daftar make referinsi dri temen jg gk pernah undang dri gobox","1"
"bagus","1"
"map nya baik","0"
"rekomendasi banget","1"
"drivernya percaya","1"
"aplikasi gk macet terus tiap kali mau pesan ngefreeze","0"
"mau batalin gofood plus ga interfacenya jadi saldo curi kala re step beri outdated interface muncul layar cuma qris bluebird gofood plus re bahkan mau ngajuin hapus akun aja sulit pirsa masalah gak selesai capek mau hapus akun eh minta top up dulu biar saldo dihabisin bulet padahal kalau udah colong mana percaya guna mau top up gopay jadi retensi data lama kocak","0"
"thanks fast response good job","1"
"mantabq","1"
"endap saldo gopaynomor aktifudh lapor pihak gka ditanggepin","0"
"mantab","1"
"gojek aplikasi cina bukan anak bangsaenak order via shopee grab aja soal cepat datang drivernya murah","0"
