content,sentiment
"aplikasi sangat membantu dan bagus, tapi masih sering nge-freeze dan force close tiba-tiba. mungkin bisa di optimalkan lagi aplikasinya. terimakasih",1
Adanya gojek pesenan saya cepet driver nya juga cepet,1
"Bikin ruwet za, seenaknya gabung2 paylater cicil sama per bulan, alih2 tidak mematuhi kesepakatan, kalian dululah yg melanggar kesepakatan, jadi ga usah main2 sebar ganggu kondar segala, apalagi dluar kondar, HATI2 BAGI SEMUA PENGGUNA, Suruh upgrade za maksa, ke WA, email, SMS, emang niat menjebak mungkin ya Dalam waktu dekat setelah lunas nanti pastikan data saya dihapus dan saya juga bakal hapus aplikasi kalian GOJEK+TOKPED.!!!",0
Akun goceng bikin sengsara driver tolong di hapus kembali kan reguler lagi bensin aja 10rebu boss goceng dapet cape doang belum nunggu apa lagi sampe di luar area kaga bisa ambil order habis di bensin kalah sama kang parkir wkwkkk,0
Sering tiba2 keluar sendiri,0
"Aplikasi aneh, dikit dikit kblokir, dikit dikit limit, limitnya permanent lgi",0
Sangat membantu sekali,1
Saya beberapa kali pake layanan gocar tapi setelah saya sampai tujuan. Tiba tiba ada pesan masuk kalo saya pesan layanan gocar...,0
"Makin lama biaya adm makin naik, cuwakss",1
Gojek mantap,1
Sangat membantu untuk aktifitas sehari-hari,1
Lumayan,1
"Gojek tanpa hambatan tetap laju, driver dapat order harus gerak cepat dan terpecaya.",1
baik,1
"aplikasi nya suka ngelag, tolong di bagusin lagi, susah buat mencari baik gotix maupun yang lain, pas saya mau pesen tiket bioskop tiba tiba go tix nya hilang ntah kemana, kadang juga lokasi nya tiba tiba ga ada.",0
Gojek mantap,1
Versi terbaru lemod,0
Mantap,1
Sering ngelag,0
👍👍,1
mantap ga kayak dana ribet akun jg sring dibekukan,1
Cepat penjemputan,1
Membantu banget dgn gojek...,1
Good,1
"Kecewa mode hemat sudah tidak ada , di rincian adanya hari Rabu tetapi saya buka hari Rabu tidak ada , padahal enak pake mode hemat ,bisa ngirit",0
Mantap,1
Keseringan update bikin error.,0
"Cs nya tidak memberikan solusi atas dana saya yang tertahan di gopay, jawabannya tamplate sama persis dimenu bantuan, payah banget..",0
mantab,1
Super Top Markotop,1
Sangat bermanfaat dan membantu,1
Saya kasih bintang 1 .. Pending trus saat transfer payah,0
Bagus banget bermanfaat,1
"Mau bayar paylater malah gabisa, kalo saya kena denda gimana anjirlah apk pepek ngerugiin orang aja bisanya",0
"Kenapa tampilannya jadi gini sih abis diupdate, putih semua ngga ada ijonya bikin sakit mata, kalo mau dibikin putih gitu layoutnya tolong kasih fitur tema terang n gelap juga, sumpah ngga nyaman banget ngelihatnya",1
Aku sering males bawa kendaraan sendiri jdi aku sring pkew gojek online sebetulnya sangat membantu prjalanan juga klo lgi mls msak tpi skrg aku hapus karena iklannya trlalu lama sangat mengaggu mau ada penting yg jdi gk bisa nuggu iklan hbis mf iklannya tlong di prcepat trima ksh,1
Makin lama voucher diskon makin kecil,1
mantab,1
Gopaylater abis upgrade malah ribet makenya rumit,0
Cukup membantu,1
"mencari makan nan susah nya minta ampun di aplikasi gojek ini, masa nyari makanan harus lewat Gogle baru ke aplikasi gojek nya",0
Memuaskan dan sangatbmembantu,1
Mantap,1
Aplikasi yg sangat membantu jooossss jiiissss,1
Oke,1
Bagus,1
Bintang 1 tidak sesuai iklan,0
"Mantap, akurat",1
Aplikasi yang membantu banget di saat ingin keluar ataupun ketika malas keluar rumah untuk cari makanan,1
enak,1
Kenapa gojek mempekerjakan driver bodo sih...!!!untuk apa saya mengeluarkan uang hanya disuruh jalan...take down aja org org begituan...,0
"Aplikasi ribet, topup saja kebanyakan proses",0
Ok,1
Mahal sekarang ya Ga masuk akal dan terlalu banyak jasa buat aplikasi udah gitu driver juga kena potongan harga jadi 2x lipat ga recommended pakai jasa ini sekarang Pihak aplikasi rakus,0
Sering belanja gk dpt gopay laters aneh,0
Waktu penjemputan dan sikap driver yg sopan,1
"Parah sih, udah pesen gocar ga ada yg pick sampe 2 jam, parah lah pokoknya",0
Aplikasinya sering ngehang dan keluar tiba2 padahal udah upgrade versi terbaru .,0
Gocar Pagi jam 6 dicek cuma hrg 26k eh jm 10 pas mau pesen harga naik jd 34k,0
Keren dan SatSet...,1
setelah pembaruan sering ngecrash pas searching go food,1
Mengapa terasa berat di Galaxy A14?,0
"aneh, sinyal lancar 4G malah gak bisa di apa² in gojek nya, sampai² saya minta hotspot tetep aja ga bisa",0
"Kak bagaimana caranya saya bisa menghubungi golek lewat tlp ??? Saya ada masalah dgn no hp yg tertera pd akun gojek saya, saya baru mentransfer sejumlah uang di gopay ternyata ada masalah krn anak saya menghapus akun gojek saat saya download Ulang ternyata no saya sudah tidak aktif bagaimana saya melaporkan kejadian tersebut mohon bantuan nya kak, krn saya tlp customer service tidak tersambung",1
Ok,1
JOZZZ... we.. Gassskeunnn👌👌,1
Jangan pernah menggunakan gopaylater. Ini lebih jahat dari pada rentenir. Kesalahan. Sistem menjadi telat bayar beberapa menit. Pemakaian 128ribu di denda 50ribu. Dan denda berjalan menjadi hampir 100ribu. Lebih parah sari kartu kredit. Jauh lebih baik OVO paylater banyak dan terhubung kemanapun,0
"Saya kasih bintang 1 karena saya kecewa sama gojek driver masih banyak pelanggar lalulintas, malah lawan arah, dari sisi manapun pelanggar tetap salah. Undang² nya kita berhak kok menegur pelanggar lalu lintas. Yang salah Gojek Kualifikasi driver nya rendah terhadap peraturan. Tolong beri sanksi keras sama driver gojeknya min. Kalau bisa daftar gojek test dulu biar driver itu tau dgn lalulintas.",0
Gojek- Gopay aplikasi yg sangat membantu semua orang👍,1
Terima kasih,1
"Klo d kasih banyak voucher gini kan jd rajin jajannn,,,,kan jd lumayan hemat klo ad voucher nya.",1
makin mahal dengan beban biaya lain2 diluar ongkos tarif,0
Cepat,1
Mohon bantuannya saya tidak mendownload apalikasi Gojek Transportasi & makanan,1
Memudahkan pengguna,1
Mantaph,1
promonyaa banyakin dong,1
GOJEK SERING ERROR!!!!TUTUP TUNGGU APK!!!,1
The best,1
Thanks gojek,1
Alhamdulillah sampai saat ini kalau pergi sering pakai gojek cepat dan aman.terima kasih Gojek yg selalu mambantu setiap saat.,1
Sangat membantu sekali ada gojek.,1
Sangar membantu di jaman serba digital sekarang,1
"Terlepas dari manfaatnya, susah dapet driver, lemot, titik maps berubah2 sendiri",0
Penjemputannya tepat waktu,1
Lbh murah,1
Tolong dong ini kenapa jadi sering banget Trouble ??,1
Aplikasi food di buat order hemat mencari driver cukup lama orang yang tadinya laper jadi males nunggunya dan malah di tinggalin pake aplikasi konvetitor..sungguh ide bagus yang bikin ide ini.. pelanggan jadi pada kabur pake aplikasi sebelah,0
Gojeknya ga lancar leletttt ga bisa stay,0
🤩🤩🤩🤩🤩🤩🤩🤩🤩,1
sangat membantu,1
Driver ok,1
"Kecewa makanan saya dimasukkan double odr pdhl sya byr normal lo dan pengantaran nya malah ke 2. Mohon sistemnya jgn menyiksa driver dong, saya bayar normal sdngkn di driver cuma 2 rb. Ini IT dan sistem nya rakus sekali. Mohon diperbaiki yg double order yg di dpt driver . Kasian driver sdh lama menunggu tapi dibyr cuma 2 rb yg pengantaran ke 2. Anda itu sdh untung lo dari resto dan driver anda kenakan komisi 20%. Dan anda kenakan lagi biaya jasa apk lgi ke cust. Jgn maruk sistem kasian driver",0
"Selama ini ga mengecewakan,,,",1
Mantap,1
👍,1
Bagus,1
Good,1
Gajelas ini gojek bikin telat sekolah cari gocar aja lama banget dari setengah 6 ga dapet dapet,0
Oke,1
Sangat bagus,1
Great,1
Agak gk ngerti pke ny stlah upgrade,1
👍👍👍👍👍,1
Ok,1
Bagus,1
Mantap,1
"Udh update d versi yg baru,pas mesen makan karena loading dkira blom masuk ..makanya pencet lagi..ng tau udh maauk 2 orderan,d jam yang sama,orderan pun sama... kecewa deh gojek,biasa klo order makanan selalu d gofood.dan ng pernah sampe kecewa.",1
Lumayan membantu,1
Bagus,1
apk taii ...gopaylater baru uphgread naik limit malah gabisa di pake .. eror taikk,0
Tiba tiba saldo Gopay saya gk bisa pake bayar di Aplikasi My Telkomsel.,0
"Pokoknya puas banget pakai aplikasi gojek, tarifnya terjangkau, drivernya anti ngaret 👍",1
"Bagus dan sangat membantu,semangat ya untuk para pejuang rupiah dimana pun berada.",1
Hayuuuu ahhhh,1
memuaskan banyak promonya,1
"G ngerti lg sama aplks ini. Aplikasiny bgus berthn2 sy pke. Tp kali ini sy kebobolan. Ad yg mengajukan pinjm paylater ats nm sy pdhl sy tdk pernh mengajukan. Ironisnya suda bikin pelaporan dan bukti2 yg ada tp tdk ada respon. Di email, di wa ga ada respon. Yg ada di tlpn2. Akan di tindaklanjuti ke pihak terkait tp gitu2 aja ga ada tanggapan yg serius. Konyol emng kejadiannya. Tapi bnr2 sy ga pernah ngajuiin. Bank aj ad bisa skiming, link vising dll. Masa iya gojek 100% dr kejatan. MOHON DI FU !",0
Ngopi Ngopi,1
👍🏻👍🏻,1
Ok,1
Membantu sekali,1
memudahkan transportasi jarak jauh maupun dekat,1
Membantu,1
"Aplikasi yah jlk,akun saya d blokir,GK bisa d perbakiki lagi",0
gimana nih masa ga bisa tf ke bank mandiri haduh,0
Bagus sangat membantu,1
Oke,1
Sangat membantu yg lagi mager keluar cari mkn,1
Ok. Sekarang promo nya sudah hilang,0
Pelit ga ada diskon goofod,0
Bikin susah,0
Rr ce nikioekokko K Ikklkkjj.i Re,1
Ketika ada masalah lelet banget....parah pada,0
Gojek keren,1
membantu sekali sayang onkir trllu mhal,1
Oke,1
Ok,1
Udah pesen gojek aplikasinya error jadi kepesen 2x pas udh sampe tujuan driver satunya msh nungguin jadi bayar Doble hadehhh,0
"Apk Go-Jek nya sangat membantu dalam keadaan tergesa gesa, bagus bgt apk nya",1
Ngebantu gw banget,1
Sejauh ini aman nyaman,1
Kenapa HP saya tidak terkoneksi dengan kamera ?,1
Sangat membantu,1
Sering tidak meresponse aplikasinya,0
"MAKIN LAMA MAKIN GAJELAS, SEKARANG MALAH GABISA BUAT TRANSAKSI, CACAT",0
Nice,1
Sering terjadi lag secara terus menerus saat penggunaan aplikasi.. mohon segera di perbaiki..,0
Mobilitas perjalanan yang singkat dan tepat waktu,1
"Ga bisa dipake, dihapus ga bisa.. Eror gmna? Lagi genting malah bikim ribet. Tolong diperbaiki.. Sudah bagus sekarang mantap",1
Saya ingin membuat pengaduan. Akun saya di retas. Dan saya sudah melapor ke pihak Gojek. Dan akun saya pun sudah di blokir. Tetapi ternyata tagihan masih tetap berjalan an. Saya Sedangkan disana saya sudah membuat laporan dg detail yg sangat jelas bahwa akun saya di retas. Dan tolong kondisikan penagihan2 tersebut. Karena saya tidak menggunakan limit itu sepeser pun Dan saya tidak akan membayar atas apa yg bukan saya lakukan.,0
"Saran nih untuk goride transit kalau bisa tujuan stasiun nya bisa di edit, karna misal ada 2 yg deket kaya angke dan kota, tpi cuma yg tertera angke dan duri, padahal stasiun satu lagi lebih nyaman untuk saya naiki untuk tujuan langsung ke bogor. Thanks",1
"Dari hari Minggu mengirim uang menunggu,hari Selasa laporan sukses,tapi belum masuk di penerimanya",0
kenapa beberapa bulan terakhir transaksi gagal dengan alasan internet macet?? saldo gopay pun tak dapat ditarik jadinya,0
Mantap banyak diskon gojek hebatt,1
enak banget pake gojek karna dapet promoan terus 😭👍🏻,1
Sikap dan tanggap,1
"APK ERROR, cari restoran ket nya : Pencarian tidak sesuai",0
Ok,1
Oklah,1
Aku suka naik gojek pengemudinya Sopan dan baik 👍,1
"kq skrng aplikasi gojek ribet ya,kita ganti hp & msukkin akun yg sdh trdfatar malah minta nmr verifikasi ke hp lama,kan hp lama ud dijual gimana it???",0
Paling nyaman dah,1
"setelah update malah ui nya tambah ribet , tolong lah gk usah memasukkan iklan ke aplikasi , itu sangat menggangu. dan juga sebaiknya menggunakan ui yg lama yg lebih simpel dan sat-set",1
"Baik , sopan dan tepat waktu hatur nuhun kang gojek",1
Benar-benar sangat membantu ini aplikasi semua lengkap ada di gojek. Dan juga hemat banget banyak diskon nya Dan sangat memudahkan dalam pekerjaan sehari-hari😁,1
"Aplikasinya Tolong Di Stabilkan Kembali,Kadang Di Bagian Beranda Suka Ngeleg",1
"Mode hemat hukan solusi, malah menyengsarakan.. lamaaaaa",0
Gabisa kirim ke no baru selalu error,0
"Setelah update gopay saya nggak bisa transfer, sandinya nggak muncul saat mau transfer Gimana saya mau transaksi Mohon solusinya",0
Sangat baik,1
"GAJELAS BGT FITUR VERIF MUKA SUSAH DETEK MENDING ILANGIN SEKALIAN LAH. MENYULITKAN DRIVER YG HPNYA BUREM, GA BISA NGOJEK SAMA SEKALI PAYAH LO",0
Sangat puas,1
Mantap,1
Eror di lokasinya pas udah pesan eh malah ga akurat ke kota mana,0
Biaya layanan gopay later nya skarang mhal menyesal pindah dari findaya ke mab ini,0
Good job,1
the good aplikasi,1
Goood,1
Sangat membantu,1
Perusahaan sewenang wenang saya sumpahin bangkrut rugi besar kau gojek,0
Always crashing after update,0
Knp ini aplikasi g BS d buka anh maaf ya sy ksh bintang dua aja,0
Mantap,1
Gojek...top...tepat waktu...sukses selalu,1
OKE,1
Pesen Gofood kue dah JD nunggu driver sampe 1 jam gile gojek..bisa2 pada pindah konsumen kalo lama gni mah shopee atau grab,0
"Pilihan satu lagi setelah grab, jadi harga jasa bisa bersaingan",1
Saat dikejar waktu dan pesan gojek waktu penjemputan cepat juga ramah,1
"naik gojek itu enak bgt, ga ribet, murah banyak voucher promo juga",1
"Udah males go food di gojek harga ongkirnya mahal banget, klo bisa tolong di kira² ongkirnya dan tolong sesuaikan dengan jarah jauh dekatnya, deket aja ongkirnya sama harga barangnya",0
Top,1
"Tetap perhatikan kesejahteraan Driver/Mitra Gojek, mereka lah Garda Terdepan dalam Transportasi Umum , khususnya GOJEK.... PASTI ADA JALAN",1
Makanan masih hangat siiip Alhamdulillah.,1
"Upgrade ke gopay plus sangat susah, padahal baru pertama kali mau upgrade tapi ada peringatan terlalu sering mencoba dan gagal. Ga ada solusi dari tab bantuan",0
Murah...,1
"Pndpatan dalam 1 bulan cuma 500rbu🤦‍♂️ Padahal tiap hari on dari pagi sampai malam, dpat cma 1 2 orderan saja.",0
"Bagi pemakain gopay letter, selamat hidup kalian hancur, orang2 gopay nya teror melulu",0
Menganggu.. Iklan di hp,0
Ongkirny utk go food tlg jng mahal-mahal y...mksh,1
Semoga gojek terus maju,1
"Aplikasi yg sangat membantu,Klo boleh usul kapan di adakan lagi layanan jasa kebersihan goclean di aplikasi gojek karena sangat membantu banget.",1
Bagus,1
"Sangat mengecewakan.. Saya pesan makan Uda kepesan malah tiba"" gk bisa dibuka aplikasinya Ditungguin sampai 30 menit juga gk bisa terbuka Terpaksa masak mie.. Ehh mie nya abis abang gojeknya datang makan pesanan..",1
Drivernya ramah. Bawa mtrnya juga save...👍,1
Tak ada batasan dan serba mudah ga harus bawa kendaraan sendiri dan saat makan pun ga perlu ke lokasi tsb cukup aplikasi Pesan udah Lebih muda ❤️🙏🏻👍👍👍,1
Pesen gofood lama banget sekarang. Lama nunggunya. Driver juga ga sopan,0
bagus,1
Very good,1
Lumayan bagus apl nya,1
"Semenjak di upgrade malah aneh. Gopaylater nya gak bisa digunain lagi .. setiap mau transaksi gak bisa tulisannya sedang ada gangguan, sudah komplen tapi gak ada jawaban yg pasti",1
Bagus,1
Oke,1
Mantap,1
Oke,1
Sangat berguna bagi saya yang kaum mageran buat berbelanja makanan atau kebutuhan sehari hari .,1
keren,1
Cara masuk lupa no hp tapi emainya masih ingat,1
aplikasi tolol keluar sendiri,0
"Terjadi crash di akun saya, Bank Jago gak bisa diakses atau gak bisa dipakai di aplikasi Jago itu sendiri serta kantong jago bug di GoPay dan Gojek. Tolong segera ditindaklanjuti dan diperbaiki terima kasih.",0
knp nda bisa pesan rokok di gomart,0
banyak promo 👍,1
bagus,1
Gud aplikasi,1
"Saya sdh 1 th menghapus dan menjelaskan bahwa saya selalu menerima struktur pembayaran melalui email,padahal saya tdk menggunakan app ini lg,sdh dilaporkan ttp sampai skrg masih diambil in.",0
Bagus,1
Good nice,1
mantap,1
👍👍,1
Bagus,1
"Aplikasi nya bagus, sangat membantu bngt buat transaksi, rekomendasi banget",1
Terpaksa sy uninstal aja ni apk gojek gak kepake jga buat apa di simpen🤣🤣🤣🤣🤣🤣🍌🍌🍌🍌,0
Biaya lainnya klo gofood buat ap y?,1
"Mantap betul, rating 1000/10,",1
Murah dan terpercaya,1
Sangat OK,1
Mantul banyakin terus promonya hehe,1
"Tolong perhatikan lagi, jika pesanan di batalkan boleh konfirmasi untuk cari driver atau tidak, ini begitu batal langsung cari driver sementara UI lambat merespon, perbaiki lagi",0
Ongkirnya nambah mahal 😅,1
Sangat membantu sekali,1
K8c xx j ada in nnkik. K8C,1
Gojek simple,1
Good,1
"bersyukur dgn adanya aplikasi ini, mudah, nyaman, siapa driver akan mudah dilacak jika mereka berbuat kriminal",1
Oke,1
Sangat membantu,1
GopayLater cicil & GopayLater saya tidak bisa dipakai padahal jarang saya pakai & tidaj pernah terlambat bayar.,0
Sangat bagus dan membantu dalam melakukan transaksi,1
Sangat membantu perjalanan pada saat di luar kota,1
"Selamat, cepat, dan manusiawi.. Gak butuh driver unggulan, bintang lima atau tujuh.. Sama² pengertianlah hidup di jln bos..",0
Terbaik dan The best untuk gojek,1
"Update terakhir aplikasinya malah sering hang, harus di force closed dulu baru buka lagi. Dan itu berulang2.",0
terima kasih telah memudahkan kami,1
Apk susah d buka....lemot kaya keong....kecewa dah...gw dah 6 tahun pake apk ini...baru kali ini susah d buka,0
Mempermudah perjalanan,1
Oke,1
Sangat membantu terimakasih,1
Cukup baik,1
Enak gojek banyak promonya 🙂,1
Bayar tunai ngga ada diskon 70%,0
Efisian,1
Iklan sangat mengganggu mohon dihapus dari semua aplikasi,0
Sy. Ingin. Mendaftar. Grab.,1
Biaya penanganan nya makin mahal sekali transaksi tadinya 2 ribu sekarang 4 ribu. Makin kaya aja lu.. mau ganti apk lah mahal di sini,0
Nyaman,1
Ok,1
"Makin mahal, promo hemat ongkir 5ribu sudah tidak ada . Padahal jarak dekat tapi ongkir sudah 22.000 . Maksud hati sengaja pesan yg dekat"" Biar bagi"" Rezeki malah di mahalin begini ya bagus prg beli sendiri .",0
Baik,1
Terimakasih,1
Aplikasi anjingggg,0
Ok pisan.walaupun kadang suka leg aplikasi nya,1
Saya pelangan udah lama pake play later ko sekarang g bisa di pake setelah di update loading terus jd kecewa,1
"Saran kalau mau bersaing sama app sebelah untuk gofoodnya, adakan diskon dengan minimal 20 rb",1
"Semoga bermanfaat bagi siapapun yang terlibat disini Mulai orang"" kantor , drivernya dan juga customer nya",1
"Setiap kali akan melakukan pembayaran dengan gopay, sekalu saja ada keterangan ""hp kamu tidak terhubung ke internet"". Bapakmu. Internet jalan bagus begindang.",0
Driver ok,1
Sangat terbantu,1
Sayang nya sekarang gopay later tidak bisa di pakai bertransaksi isi pulsa 🤦,1
Akhir 2 ini kok nge bug yah applikasi ku ..,1
"emank beda dulu sama sekarang.,tapi pelayanan mantap dah.,,",1
"Sejauh ini Aplikasinya bagus, tapi kritik dari saya adalah Mitra/Driver Gojek Sangat Banyak yang melanggar lalulintas di jalan raya dan tidak sedikit sampai terjadi lakalantas. Seharusnya gojek membuat sistem yang bisa membuat para driver tertib lalulintas. Saya sudah uninstall Gojek. Jujur, Gojek bagus banget. Ya tapi karena ulah driver terpaksa harus saya hapus",0
Ok,1
semakin baru aplikasinya semakin gak karuan,0
ok lah,1
Sangat membantu usaha kecil,1
Makasih,1
"semakin aneh APK ini, dulu dulu saya minjam paylater aman tetapi setelah saya disuruh upgrade malah gak bisa dipake, kecewa saya!",0
"Aplikasi yang membatu, terimakasih",1
